SubjID,value,chindex,chlabel,bini,family_size,complexity,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S104,0.825,20,CZ,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.876,21,C4,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.465,22,T8,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.419,23,FC6,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.827,24,FC2,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.453,25,F4,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.566,26,F8,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,1.001,27,FP2,5,Small,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.519,1,FP1,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.892,2,Fz,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.317,3,F3,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.572,4,F7,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.138,5,FC5,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.452,6,FC1,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.877,7,C3,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.044,8,T7,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.108,9,CP5,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.098,10,CP1,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.787,11,Pz,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.655,12,P3,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-4.83,13,P7,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-9.315,14,O1,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-5.245,15,O2,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.618,16,P4,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-3.187,17,P8,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.986,18,CP6,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.797,19,CP2,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.757,20,CZ,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.114,21,C4,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.205,22,T8,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.075,23,FC6,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.158,24,FC2,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.032,25,F4,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.686,26,F8,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,3.112,27,FP2,6,Large,Simple,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S106,-1.121,1,FP1,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.273,2,Fz,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.784,3,F3,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.946,4,F7,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.856,5,FC5,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.312,6,FC1,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.045,7,C3,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.376,8,T7,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.827,9,CP5,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.601,10,CP1,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.902,11,Pz,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,4.761,12,P3,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,5.212,13,P7,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.079,14,O1,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,5.813,15,O2,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,4.231,16,P4,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,4.396,17,P8,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.759,18,CP6,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.643,19,CP2,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.689,20,CZ,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.9,21,C4,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.06,22,T8,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.508,23,FC6,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.932,24,FC2,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.33,25,F4,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.016,26,F8,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.724,27,FP2,3,Small,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.908,1,FP1,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.41,2,Fz,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.61,3,F3,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.986,4,F7,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.718,5,FC5,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.32,6,FC1,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.224,7,C3,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.087,8,T7,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.981,9,CP5,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.56,10,CP1,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.532,11,Pz,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,5.441,12,P3,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,4.305,13,P7,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.641,14,O1,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,5.056,15,O2,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.249,16,P4,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.014,17,P8,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.873,18,CP6,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.508,19,CP2,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.498,20,CZ,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.846,21,C4,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.825,22,T8,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.873,23,FC6,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.843,24,FC2,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.687,25,F4,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.466,26,F8,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.769,27,FP2,4,Large,Complex,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-4.997,1,FP1,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.391,2,Fz,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.362,3,F3,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.515,4,F7,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.585,5,FC5,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.68,6,FC1,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.445,7,C3,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.299,8,T7,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.204,9,CP5,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.032,10,CP1,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.998,11,Pz,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.95,12,P3,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.916,13,P7,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.978,14,O1,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,5.263,15,O2,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.936,16,P4,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.045,17,P8,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.049,18,CP6,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.196,19,CP2,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.471,20,CZ,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.121,21,C4,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.652,22,T8,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.591,23,FC6,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.614,24,FC2,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.517,25,F4,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.434,26,F8,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-5.606,27,FP2,5,Small,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-5.445,1,FP1,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.05,2,Fz,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.412,3,F3,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.025,4,F7,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.81,5,FC5,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.883,6,FC1,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.367,7,C3,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.781,8,T7,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.645,9,CP5,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.123,10,CP1,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.996,11,Pz,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.572,12,P3,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.273,13,P7,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.201,14,O1,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.283,15,O2,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.193,16,P4,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.003,17,P8,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-4.199,18,CP6,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.246,19,CP2,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-4.441,20,CZ,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.973,21,C4,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-5.013,22,T8,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.707,23,FC6,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.307,24,FC2,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.19,25,F4,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.921,26,F8,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-6.51,27,FP2,6,Large,Simple,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
