subject_nr,counter,cond_trig,word_trig,targ_type,target,correct,response_time,InvRT,LogRT
S202,136,202,29,CW_L,STYLISH,1,646,0.00154798761609907,2.81023251799508
S202,137,206,19,NW_L_SIMP,SMOOTHFIL,0,567,0.0017636684303351,2.75358305889291
S202,138,204,7,NW_L_COMP,ANGELISH,1,776,0.00128865979381443,2.88986172125819
S202,139,207,2,FILL_W,WEIRD,1,571,0.00175131348511384,2.75663610824585
S202,140,202,42,CW_L,DRYNESS,0,1221,0.000819000819000819,3.08671566394488
S202,141,201,19,CW_S,DESIGN,1,643,0.0015552099533437,2.80821097292422
S202,142,204,4,NW_L_COMP,RIPENCE,1,648,0.00154320987654321,2.81157500587059
S202,143,208,50,FILL_NW,BORMS,1,800,0.00125,2.90308998699194
S202,144,202,21,CW_L,DOUBTFUL,1,589,0.00169779286926995,2.7701152947871
S202,145,203,25,NW_S_COMP,HUMIDOUS,1,641,0.0015600624024961,2.80685802951882
S202,146,203,11,NW_S_COMP,CURTITY,1,615,0.0016260162601626,2.78887511577542
S202,147,206,4,NW_L_SIMP,BEGENGE,1,855,0.00116959064327485,2.93196611472817
S202,148,208,30,FILL_NW,HOITS,1,596,0.00167785234899329,2.77524625974024
S202,149,202,28,CW_L,DAMPISH,0,1053,0.000949667616334283,3.02242837118549
S202,150,205,24,NW_S_SIMP,FEVERIME,1,977,0.00102354145342886,2.98989456371877
S202,151,204,13,NW_L_COMP,ADDMENT,0,1221,0.000819000819000819,3.08671566394488
S202,152,207,14,FILL_W,GLOOM,1,569,0.00175746924428822,2.75511226639507
S202,153,201,14,CW_S,DESTROYER,1,564,0.00177304964539007,2.75127910398334
S202,154,207,18,FILL_W,CEASE,1,778,0.0012853470437018,2.89097959698969
S202,155,205,23,NW_S_SIMP,NULLITH,0,951,0.0010515247108307,2.97818051693741
S202,156,201,18,CW_S,LISTENER,1,587,0.00170357751277683,2.76863810124761
S202,157,206,15,NW_L_SIMP,TOWERLA,1,825,0.00121212121212121,2.91645394854993
S202,158,201,37,CW_S,LOCALLY,1,626,0.00159744408945687,2.79657433321043
S202,159,202,37,CW_L,WRONGLY,1,492,0.00203252032520325,2.69196510276736
S202,160,202,39,CW_L,DEAFNESS,1,973,0.00102774922918808,2.98811284026835
S202,161,204,11,NW_L_COMP,MOUTHIZE,1,1108,0.000902527075812274,3.04453976039241
S202,162,202,10,CW_L,HUNTER,1,570,0.00175438596491228,2.75587485567249
S202,163,207,33,FILL_W,IRON,1,478,0.00209205020920502,2.67942789661212
S202,164,206,3,NW_L_SIMP,BANDADY,1,769,0.00130039011703511,2.88592633980143
S202,165,202,1,CW_L,PUNCHER,1,557,0.00179533213644524,2.74585519517373
S202,166,205,5,NW_S_SIMP,URNILT,1,835,0.00119760479041916,2.9216864754836
S202,167,208,29,FILL_NW,HESK,1,695,0.00143884892086331,2.84198480459011
S202,168,207,15,FILL_W,STARVE,1,566,0.00176678445229682,2.75281643118827
S202,169,208,23,FILL_NW,GAIRS,1,706,0.00141643059490085,2.8488047010518
S202,170,207,1,FILL_W,FLIRT,1,556,0.00179856115107914,2.74507479158206
S202,171,201,44,CW_S,AWARENESS,1,575,0.00173913043478261,2.75966784468963
S202,172,208,26,FILL_NW,HEAS,1,682,0.00146627565982405,2.83378437465648
S202,173,202,18,CW_L,PAINTER,1,550,0.00181818181818182,2.74036268949424
S202,174,201,3,CW_S,NOTICEABLE,1,587,0.00170357751277683,2.76863810124761
S202,175,207,21,FILL_W,QUIT,1,476,0.00210084033613445,2.67760695272049
S202,176,201,8,CW_S,BEARDED,1,802,0.00124688279301746,2.90417436828416
S202,177,208,4,FILL_NW,BROUPS,1,662,0.00151057401812689,2.8208579894397
S202,178,206,13,NW_L_SIMP,POORIDY,1,1203,0.000831255195344971,3.08026562733984
S202,179,203,8,NW_S_COMP,ANTISM,1,602,0.00166112956810631,2.77959649125782
S202,180,207,42,FILL_W,BOX,1,524,0.00190839694656489,2.71933128698373
S202,181,204,23,NW_L_COMP,BREAKITY,1,634,0.00157728706624606,2.80208925788173
S202,182,204,17,NW_L_COMP,FELLOWOUS,1,629,0.00158982511923688,2.79865064544527
S202,183,206,7,NW_L_SIMP,HABITIG,1,608,0.00164473684210526,2.78390357927274
S202,184,207,11,FILL_W,CHIP,1,499,0.00200400801603206,2.69810054562339
S202,185,201,15,CW_S,CAMPAIGNER,1,977,0.00102354145342886,2.98989456371877
S202,186,201,34,CW_S,GUILTY,1,551,0.00181488203266788,2.74115159885178
S202,187,205,15,NW_S_SIMP,SCHEMENELS,1,628,0.00159235668789809,2.7979596437372
S202,188,207,49,FILL_W,SUIT,1,637,0.00156985871271586,2.80413943233535
S202,189,204,8,NW_L_COMP,INKISM,1,585,0.00170940170940171,2.76715586608218
S202,190,201,45,CW_S,RICHNESS,1,593,0.00168634064080944,2.77305469336426
S202,191,203,6,NW_S_COMP,FANFUL,1,718,0.00139275766016713,2.8561244442423
S202,192,206,16,NW_L_SIMP,SHOOTMANT,1,662,0.00151057401812689,2.8208579894397
S202,193,205,10,NW_S_SIMP,BASKODY,1,668,0.00149700598802395,2.82477646247555
S202,194,208,1,FILL_NW,BAFED,1,610,0.00163934426229508,2.78532983501077
S202,195,201,1,CW_S,DETECTABLE,1,818,0.00122249388753056,2.91275330367132
S202,196,206,1,NW_L_SIMP,PRAYANGE,1,559,0.00178890876565295,2.74741180788642
S202,197,207,44,FILL_W,OLD,1,480,0.00208333333333333,2.68124123737559
S202,198,208,24,FILL_NW,GIKE,1,578,0.00173010380622837,2.76192783842053
S202,199,206,22,NW_L_SIMP,CRITICANGE,1,713,0.00140252454417952,2.85308952985187
S202,200,205,19,NW_S_SIMP,ZOOMFIL,0,575,0.00173913043478261,2.75966784468963
S202,201,202,32,CW_L,BOOTLESS,1,858,0.00116550116550117,2.93348728784871
S202,202,207,16,FILL_W,STEEP,1,867,0.00115340253748558,2.93801909747621
S202,203,201,22,CW_S,PLANNER,1,824,0.00121359223300971,2.91592721169712
S202,204,202,3,CW_L,SPELLER,1,909,0.0011001100110011,2.95856388322197
S202,205,206,6,NW_L_SIMP,TAXFIL,1,645,0.00155038759689922,2.80955971463527
S202,206,202,25,CW_L,PARKING,1,641,0.0015600624024961,2.80685802951882
S202,207,204,18,NW_L_COMP,BOILOUS,0,530,0.00188679245283019,2.72427586960079
S202,208,206,23,NW_L_SIMP,VALIDEL,1,855,0.00116959064327485,2.93196611472817
S202,209,208,38,FILL_NW,POLT,1,725,0.00137931034482759,2.86033800657099
S202,210,203,5,NW_S_COMP,BEERER,1,792,0.00126262626262626,2.89872518158949
S202,211,203,2,NW_S_COMP,HAPPENANCE,1,753,0.00132802124833997,2.8767949762007
S202,212,206,11,NW_L_SIMP,WITCHITH,1,840,0.00119047619047619,2.92427928606188
S202,213,202,36,CW_L,QUIETLY,1,632,0.00158227848101266,2.80071707828239
S202,214,207,37,FILL_W,SHIP,1,637,0.00156985871271586,2.80413943233535
S202,215,203,18,NW_S_COMP,HEIGHTENCE,1,863,0.00115874855156431,2.93601079571521
S202,216,202,9,CW_L,RENTER,1,679,0.00147275405007364,2.8318697742805
S202,217,202,31,CW_L,GUILELESS,0,789,0.00126742712294043,2.89707700320942
S202,218,206,18,NW_L_SIMP,CLASSOES,1,754,0.0013262599469496,2.87737134586977
S202,219,207,45,FILL_W,TAX,1,502,0.00199203187250996,2.70070371714502
S202,220,207,50,FILL_W,SMOKE,1,467,0.00214132762312634,2.66931688056611
S202,221,208,42,FILL_NW,SMADE,1,646,0.00154798761609907,2.81023251799508
S202,222,205,12,NW_S_SIMP,WARNODY,1,763,0.00131061598951507,2.88252453795488
S202,223,207,29,FILL_W,BAKE,1,479,0.00208768267223382,2.68033551341456
S202,224,205,4,NW_S_SIMP,AIDIG,1,588,0.00170068027210884,2.76937732607614
S202,225,208,16,FILL_NW,DOWED,0,845,0.00118343195266272,2.92685670894969
S202,226,208,15,FILL_NW,DOADS,0,1222,0.000818330605564648,3.08707120590654
S202,227,204,22,NW_L_COMP,BINDIC,0,466,0.00214592274678112,2.66838591669
S202,228,206,10,NW_L_SIMP,ELBOWILM,1,752,0.00132978723404255,2.87621784059164
S202,229,201,32,CW_S,DENSELY,1,603,0.00165837479270315,2.78031731214015
S202,230,207,19,FILL_W,DRUNK,1,570,0.00175438596491228,2.75587485567249
S202,231,208,27,FILL_NW,HEEM,1,914,0.00109409190371991,2.96094619573383
S202,232,207,43,FILL_W,SOFT,1,515,0.00194174757281553,2.71180722904119
S202,233,201,39,CW_S,AMAZEMENT,1,579,0.00172711571675302,2.76267856372744
S202,234,207,4,FILL_W,BLUNT,1,450,0.00222222222222222,2.65321251377534
S202,235,207,39,FILL_W,LIFT,1,569,0.00175746924428822,2.75511226639507
S202,236,208,19,FILL_NW,FALONS,1,730,0.00136986301369863,2.86332286012046
S202,237,207,46,FILL_W,SAVE,1,432,0.00231481481481481,2.63548374681491
S202,238,208,49,FILL_NW,VUNKS,1,682,0.00146627565982405,2.83378437465648
S202,239,202,5,CW_L,SWIMMER,1,613,0.00163132137030995,2.78746047451842
S202,240,208,31,FILL_NW,JADS,1,752,0.00132978723404255,2.87621784059164
S202,241,208,48,FILL_NW,VOOFS,1,665,0.00150375939849624,2.8228216453031
S202,242,205,20,NW_S_SIMP,YIELDILT,1,816,0.00122549019607843,2.91169015875386
S202,243,202,6,CW_L,COMPOSER,1,667,0.00149925037481259,2.82412583391655
S202,244,208,3,FILL_NW,BLANTH,1,788,0.00126903553299492,2.89652621748956
S202,245,207,36,FILL_W,SICK,1,496,0.00201612903225806,2.6954816764902
S202,246,204,14,NW_L_COMP,PASSMENT,1,660,0.00151515151515152,2.81954393554187
S202,247,204,9,NW_L_COMP,ILLIST,1,584,0.00171232876712329,2.7664128471124
S202,248,201,48,CW_S,CHILLY,1,579,0.00172711571675302,2.76267856372744
S202,249,204,20,NW_L_COMP,NORTHIZE,1,626,0.00159744408945687,2.79657433321043
S202,250,208,20,FILL_NW,TREMP,1,650,0.00153846153846154,2.81291335664286
S202,251,203,12,NW_S_COMP,DUMBITY,1,737,0.00135685210312076,2.86746748785905
S202,252,201,28,CW_S,PEAKING,1,564,0.00177304964539007,2.75127910398334
S202,253,204,6,NW_L_COMP,GASFUL,1,620,0.00161290322580645,2.79239168949825
S202,254,202,41,CW_L,MADNESS,1,856,0.00116822429906542,2.93247376467715
S202,255,202,46,CW_L,COLLECTOR,1,574,0.00174216027874564,2.75891189239797
S202,256,208,7,FILL_NW,CORG,1,681,0.00146842878120411,2.83314711191279
S202,257,208,2,FILL_NW,BALFS,1,574,0.00174216027874564,2.75891189239797
S202,258,208,14,FILL_NW,DELP,1,736,0.00135869565217391,2.8668778143375
S202,259,202,47,CW_L,PROFESSOR,1,493,0.00202839756592292,2.69284691927723
S202,260,201,7,CW_S,WIDOWED,1,745,0.00134228187919463,2.87215627274829
S202,261,205,22,NW_S_SIMP,THRILLANGE,1,752,0.00132978723404255,2.87621784059164
S202,262,206,2,NW_L_SIMP,BOGADY,1,1000,0.001,3
S202,263,208,21,FILL_NW,FROES,1,691,0.00144717800289436,2.8394780473742
S202,264,208,34,FILL_NW,LOLDS,1,598,0.00167224080267559,2.77670118398841
S202,265,201,26,CW_S,TOSSING,1,540,0.00185185185185185,2.73239375982297
S202,266,204,10,NW_L_COMP,COLDITY,1,611,0.0016366612111293,2.78604121024255
S202,267,207,22,FILL_W,SPLICE,0,648,0.00154320987654321,2.81157500587059
S202,268,202,23,CW_L,KICKING,1,786,0.00127226463104326,2.89542254603941
S202,269,205,21,NW_S_SIMP,WINKIDY,1,736,0.00135869565217391,2.8668778143375
S202,270,205,18,NW_S_SIMP,MEDICALADY,1,987,0.00101317122593718,2.99431715266964
S202,271,208,36,FILL_NW,PIFTH,1,739,0.0013531799729364,2.86864443839483
S202,272,208,12,FILL_NW,DASK,1,682,0.00146627565982405,2.83378437465648
S202,273,208,44,FILL_NW,TUEER,1,578,0.00173010380622837,2.76192783842053
S202,274,202,44,CW_L,CONDUCTOR,1,621,0.00161030595813205,2.79309160017658
S202,275,201,30,CW_S,EFFORTLESS,1,594,0.00168350168350168,2.77378644498119
S202,276,201,33,CW_S,NEATLY,1,505,0.00198019801980198,2.70329137811866
S202,277,207,23,FILL_W,LITHE,0,599,0.00166944908180301,2.77742682238931
S202,278,205,14,NW_S_SIMP,HELMETOES,1,723,0.00138312586445367,2.85913829729453
S202,279,201,25,CW_S,ANGELIC,1,754,0.0013262599469496,2.87737134586977
S202,280,208,8,FILL_NW,BLAYS,1,567,0.0017636684303351,2.75358305889291
S202,281,207,24,FILL_W,FIERCE,1,592,0.00168918918918919,2.77232170672292
S202,282,204,16,NW_L_COMP,FLIPORY,1,776,0.00128865979381443,2.88986172125819
S202,283,205,17,NW_S_SIMP,TILTADY,1,538,0.00185873605947955,2.73078227566639
S202,284,202,27,CW_L,LAUGHING,1,498,0.00200803212851406,2.69722934275972
S202,285,204,3,NW_L_COMP,FLITENCE,1,618,0.00161812297734628,2.79098847508882
S202,286,207,28,FILL_W,GOLF,1,552,0.00181159420289855,2.7419390777292
S202,287,202,33,CW_L,CLOUDLESS,1,542,0.0018450184501845,2.73399928653839
S202,288,207,34,FILL_W,TASTE,1,490,0.00204081632653061,2.69019608002851
S202,289,208,45,FILL_NW,ULNS,1,621,0.00161030595813205,2.79309160017658
S202,290,208,47,FILL_NW,VOGS,1,792,0.00126262626262626,2.89872518158949
S202,291,202,4,CW_L,KNOCKER,1,535,0.00186915887850467,2.72835378202123
S202,292,201,46,CW_S,STRANGENESS,1,975,0.00102564102564103,2.98900461569854
S202,293,207,40,FILL_W,SOUGHT,1,882,0.00113378684807256,2.94546858513182
S202,294,201,6,CW_S,DIETARY,1,610,0.00163934426229508,2.78532983501077
S202,295,208,33,FILL_NW,KRAISE,1,767,0.00130378096479791,2.88479536394898
S202,296,207,35,FILL_W,LEGAL,1,460,0.00217391304347826,2.66275783168157
S202,297,207,8,FILL_W,BRISK,1,553,0.00180831826401447,2.7427251313047
S202,298,207,25,FILL_W,EAT,1,490,0.00204081632653061,2.69019608002851
S202,299,204,2,NW_L_COMP,TRIPARY,0,1114,0.000897666068222621,3.04688519083771
S202,300,203,23,NW_S_COMP,YANKORY,1,605,0.00165289256198347,2.78175537465247
S203,1,201,47,CW_S,MOSSY,0,1221,0.000819000819000819,3.08671566394488
S203,2,207,9,FILL_W,LEAK,1,718,0.00139275766016713,2.8561244442423
S203,3,205,24,NW_S_SIMP,FEVERIME,1,1048,0.000954198473282443,3.02036128264771
S203,4,206,4,NW_L_SIMP,BEGENGE,1,1170,0.000854700854700855,3.06818586174616
S203,5,201,16,CW_S,SEEKER,1,878,0.00113895216400911,2.9434945159061
