Marker,response_trig,TimeMS,Size,ChanNum,RT,word_trig,cond_trig,subject_nr
Mk490,S220,1034962,1,0,534,10,205,S208
Mk493,S221,1038546,1,0,582,22,204,S208
Mk496,S220,1042474,1,0,976,20,203,S208
Mk499,S220,1047642,1,0,655,14,203,S208
Mk502,S221,1051418,1,0,848,23,207,S208
Mk505,S220,1055202,1,0,709,8,207,S208
Mk508,S220,1060538,1,0,837,25,202,S208
Mk511,S220,1064130,1,0,601,25,203,S208
Mk514,S221,1067698,1,0,562,21,203,S208
Mk517,S220,1073163,1,0,965,21,202,S208
Mk520,S220,1076627,1,0,508,38,208,S208
Mk523,S220,1080243,1,0,710,37,207,S208
Mk526,S221,1085259,1,0,601,19,205,S208
Mk529,S220,1088851,1,0,697,26,202,S208
Mk532,S220,1092379,1,0,519,47,208,S208
Mk535,S220,1097491,1,0,651,3,208,S208
Mk538,S220,1101107,1,0,611,44,207,S208
Mk541,S220,1104963,1,0,1021,35,202,S208
Mk544,S220,1110267,1,0,749,21,205,S208
Mk547,S220,1113924,1,0,718,11,205,S208
Mk550,S220,1117396,1,0,570,25,208,S208
Mk553,S220,1122411,1,0,646,7,205,S208
Mk556,S221,1125843,1,0,596,41,202,S208
Mk559,S220,1129364,1,0,576,9,201,S208
Mk562,S220,1134524,1,0,717,14,204,S208
Mk565,S220,1138212,1,0,653,13,202,S208
Mk568,S220,1141708,1,0,604,9,203,S208
Mk571,S220,1146796,1,0,533,35,207,S208
Mk574,S220,1150188,1,0,548,44,208,S208
Mk577,S220,1153564,1,0,530,38,201,S208
Mk580,S220,1158532,1,0,601,3,205,S208
Mk583,S221,1162052,1,0,579,24,206,S208
Mk586,S220,1165772,1,0,678,6,203,S208
Mk589,S220,1170836,1,0,693,11,206,S208
Mk592,S220,1174308,1,0,469,38,207,S208
Mk595,S220,1177820,1,0,608,5,202,S208
Mk598,S220,1182805,1,0,475,23,201,S208
Mk601,S220,1186237,1,0,408,4,205,S208
Mk604,S221,1189941,1,0,663,8,205,S208
Mk607,S220,1194805,1,0,515,8,202,S208
Mk610,S220,1198325,1,0,461,39,201,S208
Mk613,S220,1201965,1,0,651,20,208,S208
Mk616,S220,1207021,1,0,598,10,202,S208
Mk619,S220,1210694,1,0,682,2,206,S208
Mk622,S220,1214453,1,0,713,49,201,S208
Mk625,S220,1219758,1,0,793,33,208,S208
Mk628,S220,1223430,1,0,643,46,201,S208
Mk631,S220,1227101,1,0,642,13,205,S208
Mk634,S220,1232069,1,0,519,21,201,S208
Mk637,S220,1235582,1,0,536,12,208,S208
Mk640,S221,1239174,1,0,638,6,206,S208
Mk643,S220,1244302,1,0,664,41,207,S208
Mk646,S220,1247678,1,0,455,32,207,S208
Mk649,S220,1251367,1,0,813,50,202,S208
Mk652,S220,1256206,1,0,469,27,202,S208
Mk655,S220,1259686,1,0,554,47,201,S208
Mk658,S221,1263254,1,0,661,42,201,S208
Mk661,S220,1268199,1,0,540,43,201,S208
Mk664,S221,1271854,1,0,653,28,202,S208
Mk667,S220,1275406,1,0,605,42,208,S208
Mk670,S220,1280343,1,0,577,14,205,S208
Mk673,S220,1283743,1,0,449,5,207,S208
Mk676,S221,1286959,1,0,354,11,208,S208
Mk679,S220,1324023,1,0,675,1,208,S208
Mk682,S220,1327432,1,0,470,3,207,S208
Mk685,S220,1330951,1,0,569,12,205,S208
Mk688,S220,1335920,1,0,512,50,208,S208
Mk691,S220,1339496,1,0,529,26,207,S208
Mk694,S220,1342960,1,0,514,24,207,S208
Mk697,S221,1347888,1,0,535,49,202,S208
Mk700,S220,1351480,1,0,689,23,203,S208
Mk703,S221,1354784,1,0,466,24,208,S208
Mk706,S220,1360032,1,0,664,14,208,S208
Mk709,S220,1363552,1,0,528,31,208,S208
Mk712,S220,1367120,1,0,549,50,201,S208
Mk715,S220,1372184,1,0,615,21,208,S208
Mk718,S220,1375640,1,0,408,15,202,S208
Mk721,S220,1379224,1,0,535,15,208,S208
Mk724,S220,1384361,1,0,631,23,204,S208
Mk727,S220,1388033,1,0,784,17,201,S208
Mk730,S220,1391593,1,0,563,23,205,S208
Mk733,S220,1396417,1,0,481,44,202,S208
Mk736,S221,1399985,1,0,521,25,201,S208
Mk739,S220,1403649,1,0,822,34,201,S208
Mk742,S220,1408721,1,0,625,23,206,S208
Mk745,S221,1412330,1,0,562,2,203,S208
Mk748,S220,1415930,1,0,753,7,204,S208
Mk751,S220,1421105,1,0,616,16,204,S208
Mk754,S220,1424721,1,0,769,34,207,S208
Mk757,S220,1428073,1,0,439,48,207,S208
Mk760,S220,1433066,1,0,586,12,204,S208
Mk763,S220,1436554,1,0,576,6,208,S208
Mk766,S220,1440210,1,0,810,15,205,S208
Mk769,S220,1445258,1,0,480,2,201,S208
Mk772,S221,1448858,1,0,558,13,201,S208
Mk775,S221,1452274,1,0,478,43,202,S208
Mk778,S221,1457442,1,0,829,7,201,S208
Mk781,S220,1461586,1,0,1088,9,204,S208
Mk784,S220,1465210,1,0,676,4,204,S208
Mk787,S221,1470299,1,0,534,6,207,S208
Mk790,S220,1474027,1,0,830,6,204,S208
Mk793,S220,1477699,1,0,827,18,206,S208
Mk796,S221,1483027,1,0,785,13,206,S208
Mk799,S220,1486523,1,0,457,25,207,S208
Mk802,S220,1490115,1,0,524,11,202,S208
Mk805,S220,1495075,1,0,559,8,204,S208
Mk808,S220,1498707,1,0,632,7,203,S208
Mk811,S220,1502372,1,0,620,14,202,S208
Mk814,S220,1507475,1,0,584,1,201,S208
Mk817,S220,1511099,1,0,667,2,202,S208
Mk820,S220,1514611,1,0,526,22,205,S208
Mk823,S220,1519555,1,0,589,21,206,S208
Mk826,S220,1523171,1,0,726,17,207,S208
Mk829,S220,1526668,1,0,487,33,207,S208
Mk832,S220,1531724,1,0,596,29,202,S208
Mk835,S220,1535444,1,0,660,22,203,S208
Mk838,S220,1539180,1,0,731,8,203,S208
Mk841,S220,1544124,1,0,593,24,203,S208
Mk844,S220,1547764,1,0,650,3,201,S208
Mk847,S220,1551164,1,0,505,32,208,S208
Mk850,S221,1556132,1,0,516,18,205,S208
Mk853,S220,1559804,1,0,626,7,208,S208
Mk856,S220,1563509,1,0,648,36,207,S208
Mk859,S220,1568533,1,0,566,20,201,S208
Mk862,S220,1572101,1,0,620,3,202,S208
Mk865,S220,1575733,1,0,588,11,201,S208
Mk868,S220,1580996,1,0,761,16,205,S208
Mk871,S220,1584701,1,0,698,49,208,S208
Mk874,S220,1588157,1,0,611,12,202,S208
Mk877,S220,1593141,1,0,586,19,202,S208
Mk880,S220,1596573,1,0,567,19,204,S208
Mk883,S220,1600069,1,0,544,32,201,S208
Mk886,S220,1605253,1,0,647,30,208,S208
Mk889,S220,1608741,1,0,633,10,203,S208
Mk892,S220,1612389,1,0,786,40,202,S208
Mk895,S220,1617606,1,0,665,17,204,S208
Mk898,S220,1621389,1,0,820,12,206,S208
Mk901,S220,1624981,1,0,648,11,203,S208
Mk4,S221,93649,1,0,1220,49,202,S209
Mk7,S221,97797,1,0,1220,20,202,S209
Mk10,S220,101735,1,0,857,45,208,S209
Mk13,S221,107531,1,0,1220,12,207,S209
Mk16,S220,111303,1,0,868,34,201,S209
Mk19,S221,115469,1,0,1220,18,203,S209
Mk22,S220,120824,1,0,843,32,201,S209
Mk25,S220,124520,1,0,684,14,206,S209
Mk28,S220,128200,1,0,678,36,201,S209
Mk31,S220,133336,1,0,726,24,208,S209
Mk34,S220,136936,1,0,547,38,207,S209
Mk37,S220,140720,1,0,882,24,206,S209
Mk40,S220,145904,1,0,612,7,202,S209
Mk43,S221,149704,1,0,793,24,204,S209
Mk46,S220,153920,1,0,1211,25,203,S209
Mk49,S220,159160,1,0,724,33,208,S209
Mk52,S220,163104,1,0,907,1,201,S209
Mk55,S220,166920,1,0,832,25,204,S209
Mk58,S220,172344,1,0,1063,9,201,S209
Mk61,S220,176385,1,0,1080,6,206,S209
Mk64,S221,180289,1,0,953,8,203,S209
Mk67,S220,185865,1,0,1206,17,205,S209
Mk70,S220,189553,1,0,744,7,206,S209
Mk73,S221,193773,1,0,1221,34,208,S209
Mk76,S220,199017,1,0,771,41,207,S209
Mk79,S220,202585,1,0,649,47,201,S209
Mk82,S220,206161,1,0,673,2,205,S209
Mk85,S221,211241,1,0,705,16,208,S209
Mk88,S221,215169,1,0,1035,12,203,S209
Mk91,S220,218641,1,0,620,45,207,S209
Mk94,S220,223625,1,0,633,49,201,S209
Mk97,S220,227249,1,0,623,16,204,S209
Mk100,S220,230849,1,0,745,12,201,S209
Mk103,S220,236178,1,0,778,25,201,S209
Mk106,S221,239642,1,0,620,12,208,S209
Mk109,S221,243823,1,0,1220,3,203,S209
Mk112,S220,248842,1,0,588,26,207,S209
Mk115,S220,252698,1,0,907,1,205,S209
Mk118,S220,256602,1,0,929,6,204,S209
Mk121,S220,261610,1,0,638,10,207,S209
Mk124,S220,265130,1,0,657,21,202,S209
Mk127,S220,268714,1,0,623,9,202,S209
Mk130,S220,273859,1,0,641,19,201,S209
Mk133,S221,278125,1,0,1220,1,203,S209
Mk136,S220,281978,1,0,998,24,203,S209
Mk139,S220,287259,1,0,758,13,207,S209
Mk142,S220,290947,1,0,839,16,202,S209
Mk145,S220,294931,1,0,992,31,201,S209
Mk148,S220,300115,1,0,758,50,208,S209
Mk151,S221,304091,1,0,899,20,203,S209
Mk154,S220,307715,1,0,626,36,202,S209
Mk157,S221,313494,1,0,1221,22,203,S209
Mk160,S220,317179,1,0,605,19,207,S209
Mk163,S220,320963,1,0,662,43,202,S209
Mk166,S220,326028,1,0,701,11,205,S209
Mk169,S220,329939,1,0,1009,38,202,S209
Mk172,S220,333556,1,0,690,8,207,S209
Mk175,S220,338780,1,0,723,22,204,S209
Mk178,S220,342596,1,0,872,21,203,S209
Mk181,S220,346308,1,0,592,23,201,S209
Mk184,S220,351924,1,0,1123,30,201,S209
Mk187,S220,355884,1,0,908,39,202,S209
Mk190,S221,360012,1,0,1221,8,205,S209
Mk193,S221,365252,1,0,870,9,204,S209
Mk196,S220,368940,1,0,733,24,202,S209
Mk199,S220,372820,1,0,823,3,201,S209
Mk202,S220,377772,1,0,536,36,207,S209
Mk205,S220,381852,1,0,1129,19,206,S209
Mk208,S220,385420,1,0,676,9,207,S209
Mk211,S221,390716,1,0,792,23,205,S209
Mk214,S220,394189,1,0,629,39,207,S209
Mk217,S220,398061,1,0,867,7,205,S209
Mk220,S220,403229,1,0,811,3,208,S209
Mk223,S220,406885,1,0,651,37,207,S209
Mk226,S220,410429,1,0,637,25,208,S209
Mk229,S220,423421,1,0,886,41,208,S209
Mk232,S220,427133,1,0,744,41,201,S209
Mk235,S220,430725,1,0,741,28,201,S209
Mk238,S220,435805,1,0,678,39,201,S209
Mk241,S220,439718,1,0,907,27,208,S209
Mk244,S220,443773,1,0,1085,23,206,S209
Mk247,S220,449062,1,0,707,18,207,S209
Mk250,S220,452870,1,0,767,26,201,S209
Mk253,S220,456446,1,0,629,50,201,S209
Mk256,S220,461462,1,0,568,30,202,S209
Mk259,S220,465262,1,0,805,3,207,S209
Mk262,S220,468862,1,0,635,37,201,S209
Mk265,S221,473895,1,0,687,7,204,S209
Mk268,S221,478170,1,0,1220,25,205,S209
Mk271,S220,481846,1,0,609,29,207,S209
Mk274,S221,487286,1,0,1001,13,204,S209
Mk277,S220,491038,1,0,807,16,206,S209
Mk280,S220,495111,1,0,1184,49,208,S209
Mk283,S220,500567,1,0,1096,38,208,S209
Mk286,S220,504439,1,0,976,29,202,S209
Mk289,S220,508207,1,0,723,20,207,S209
Mk292,S220,513319,1,0,528,27,202,S209
Mk295,S220,517055,1,0,833,11,203,S209
Mk298,S220,520695,1,0,691,2,202,S209
Mk301,S220,525999,1,0,800,13,205,S209
Mk304,S221,529687,1,0,747,23,207,S209
Mk307,S220,533424,1,0,699,40,202,S209
Mk310,S221,538943,1,0,976,24,201,S209
Mk313,S220,542464,1,0,679,49,207,S209
Mk316,S220,546128,1,0,769,8,208,S209
Mk319,S220,551360,1,0,882,7,208,S209
Mk322,S220,555184,1,0,780,18,201,S209
Mk325,S220,558752,1,0,686,37,208,S209
Mk328,S220,564120,1,0,976,32,207,S209
Mk331,S220,567736,1,0,739,3,206,S209
Mk334,S220,571448,1,0,749,6,208,S209
Mk337,S220,576328,1,0,522,31,208,S209
Mk340,S220,580112,1,0,779,3,205,S209
Mk343,S220,584008,1,0,910,42,207,S209
Mk346,S220,589440,1,0,959,17,204,S209
Mk349,S220,593145,1,0,755,16,207,S209
Mk352,S220,596984,1,0,786,36,208,S209
Mk355,S220,602409,1,0,1032,6,205,S209
Mk358,S220,606001,1,0,540,47,202,S209
Mk361,S220,609753,1,0,807,3,202,S209
Mk364,S220,614993,1,0,693,30,208,S209
Mk367,S220,618441,1,0,593,2,206,S209
Mk370,S220,622170,1,0,675,4,205,S209
Mk373,S221,627577,1,0,863,14,204,S209
Mk376,S220,631289,1,0,660,4,202,S209
Mk379,S220,635073,1,0,829,43,201,S209
Mk382,S221,640529,1,0,915,5,206,S209
Mk385,S220,644458,1,0,935,13,208,S209
Mk388,S220,648362,1,0,880,12,204,S209
Mk391,S220,653570,1,0,788,17,206,S209
Mk394,S220,657330,1,0,788,32,208,S209
Mk397,S220,660898,1,0,617,46,207,S209
Mk400,S221,665978,1,0,734,15,204,S209
Mk403,S220,669506,1,0,617,11,202,S209
Mk406,S220,673122,1,0,689,19,205,S209
Mk409,S220,678018,1,0,501,28,207,S209
Mk412,S220,681754,1,0,868,10,201,S209
Mk415,S220,685634,1,0,890,18,208,S209
Mk418,S220,690698,1,0,589,2,207,S209
Mk421,S220,694610,1,0,917,1,206,S209
Mk424,S220,698554,1,0,987,22,202,S209
Mk427,S220,703907,1,0,930,11,201,S209
Mk430,S220,707507,1,0,601,43,207,S209
Mk433,S220,711283,1,0,851,44,208,S209
Mk436,S220,716300,1,0,649,43,208,S209
Mk439,S220,720043,1,0,680,12,202,S209
Mk442,S220,723803,1,0,859,6,202,S209
Mk445,S220,729011,1,0,737,21,201,S209
Mk448,S220,732755,1,0,789,23,203,S209
Mk451,S220,736627,1,0,1025,21,205,S209
Mk454,S220,746379,1,0,958,8,206,S209
Mk457,S220,749995,1,0,642,26,208,S209
Mk460,S220,753532,1,0,543,44,207,S209
Mk463,S220,758676,1,0,782,42,202,S209
Mk466,S220,762428,1,0,693,5,208,S209
Mk469,S220,766484,1,0,1015,20,208,S209
Mk472,S220,771620,1,0,663,9,208,S209
Mk475,S220,775228,1,0,691,47,208,S209
Mk478,S220,778804,1,0,610,22,205,S209
Mk481,S220,783788,1,0,617,33,202,S209
Mk484,S220,787420,1,0,583,34,207,S209
Mk487,S220,790988,1,0,667,21,206,S209
Mk490,S220,796028,1,0,649,2,201,S209
Mk493,S220,800140,1,0,1045,35,201,S209
Mk496,S220,803908,1,0,864,18,205,S209
Mk499,S220,809581,1,0,1106,19,208,S209
Mk502,S220,813045,1,0,613,40,208,S209
Mk505,S220,816717,1,0,805,5,202,S209
Mk508,S221,822093,1,0,847,8,204,S209
Mk511,S220,826013,1,0,934,16,203,S209
Mk514,S220,829797,1,0,892,13,206,S209
Mk517,S220,835101,1,0,708,44,201,S209
Mk520,S220,838925,1,0,926,25,202,S209
Mk523,S220,842749,1,0,815,6,207,S209
Mk526,S220,847814,1,0,677,29,208,S209
Mk529,S220,851742,1,0,1070,27,207,S209
Mk532,S220,855693,1,0,1089,2,203,S209
Mk535,S220,860902,1,0,844,31,207,S209
Mk538,S220,864574,1,0,672,10,208,S209
Mk541,S220,868326,1,0,752,17,207,S209
Mk544,S220,873518,1,0,683,7,207,S209
Mk547,S220,877222,1,0,789,15,207,S209
Mk550,S220,880966,1,0,833,21,208,S209
Mk553,S220,886174,1,0,635,28,208,S209
Mk556,S220,889886,1,0,666,5,205,S209
Mk559,S220,893710,1,0,768,48,208,S209
Mk562,S220,898870,1,0,720,19,202,S209
Mk565,S220,902519,1,0,783,26,202,S209
Mk568,S220,906327,1,0,816,46,201,S209
Mk571,S220,911727,1,0,878,11,206,S209
Mk574,S220,915503,1,0,771,24,207,S209
Mk577,S220,919672,1,0,1206,5,203,S209
Mk580,S220,924847,1,0,757,5,207,S209
Mk583,S220,928519,1,0,798,42,208,S209
Mk586,S220,931937,1,0,554,48,207,S209
Mk589,S220,937143,1,0,785,1,204,S209
Mk592,S220,941008,1,0,970,13,201,S209
Mk595,S220,944599,1,0,648,15,208,S209
Mk598,S220,949759,1,0,657,39,208,S209
Mk601,S220,953520,1,0,918,40,207,S209
Mk604,S220,957280,1,0,859,5,204,S209
Mk607,S220,962536,1,0,741,25,206,S209
Mk610,S220,966280,1,0,846,37,202,S209
Mk613,S220,970200,1,0,851,41,202,S209
Mk616,S220,975344,1,0,680,34,202,S209
Mk619,S220,978937,1,0,732,20,205,S209
Mk622,S221,983119,1,0,1221,17,203,S209
Mk625,S220,988720,1,0,1063,21,204,S209
Mk628,S220,992552,1,0,874,47,207,S209
Mk631,S221,996241,1,0,823,1,207,S209
Mk634,S220,1001640,1,0,850,4,206,S209
Mk637,S220,1005449,1,0,857,22,208,S209
Mk640,S220,1009281,1,0,989,11,204,S209
Mk643,S220,1014713,1,0,879,29,201,S209
Mk646,S220,1018209,1,0,596,17,202,S209
Mk649,S220,1021649,1,0,533,10,202,S209
Mk652,S220,1026865,1,0,707,9,203,S209
Mk655,S220,1030593,1,0,687,5,201,S209
Mk658,S220,1034377,1,0,742,8,201,S209
Mk661,S220,1039689,1,0,800,4,201,S209
Mk664,S220,1043481,1,0,841,20,204,S209
Mk667,S220,1047138,1,0,683,20,201,S209
Mk670,S220,1052353,1,0,767,9,206,S209
Mk673,S221,1056590,1,0,1221,23,204,S209
Mk676,S220,1060185,1,0,706,2,208,S209
Mk679,S221,1090554,1,0,1143,17,201,S209
Mk682,S220,1094458,1,0,901,22,206,S209
Mk685,S220,1098330,1,0,875,10,204,S209
Mk688,S220,1103515,1,0,608,40,201,S209
Mk691,S220,1107058,1,0,670,45,201,S209
Mk694,S220,1110755,1,0,702,44,202,S209
Mk697,S220,1116051,1,0,744,20,206,S209
Mk700,S221,1119675,1,0,755,15,203,S209
Mk703,S220,1123459,1,0,746,46,202,S209
Mk706,S220,1128707,1,0,888,7,201,S209
Mk709,S220,1132523,1,0,775,19,203,S209
Mk712,S221,1136593,1,0,1220,10,206,S209
Mk715,S220,1141636,1,0,576,13,202,S209
Mk718,S220,1145163,1,0,627,15,206,S209
Mk721,S220,1148947,1,0,921,45,202,S209
Mk724,S220,1154163,1,0,704,32,202,S209
Mk727,S220,1157731,1,0,675,22,207,S209
Mk730,S220,1161683,1,0,1049,33,201,S209
Mk733,S220,1166676,1,0,474,25,207,S209
Mk736,S220,1170604,1,0,882,48,201,S209
Mk739,S220,1174276,1,0,685,13,203,S209
Mk742,S220,1179340,1,0,703,6,201,S209
Mk745,S220,1183388,1,0,1003,1,202,S209
Mk748,S220,1186988,1,0,597,8,202,S209
Mk751,S220,1192212,1,0,658,14,207,S209
Mk754,S220,1196092,1,0,873,9,205,S209
Mk757,S220,1199909,1,0,868,23,202,S209
Mk760,S221,1205437,1,0,1003,6,203,S209
Mk763,S220,1208852,1,0,573,18,202,S209
Mk766,S220,1212685,1,0,828,4,204,S209
Mk769,S220,1218021,1,0,757,23,208,S209
Mk772,S220,1221613,1,0,730,14,201,S209
Mk775,S220,1225301,1,0,734,18,206,S209
Mk778,S220,1230517,1,0,669,15,202,S209
Mk781,S220,1234381,1,0,805,4,208,S209
Mk784,S220,1237797,1,0,554,16,201,S209
Mk787,S220,1243013,1,0,816,1,208,S209
Mk790,S220,1246701,1,0,732,12,206,S209
Mk793,S220,1250597,1,0,941,3,204,S209
Mk796,S220,1255837,1,0,679,15,201,S209
Mk799,S220,1259310,1,0,602,17,208,S209
Mk802,S220,1263102,1,0,711,38,201,S209
Mk805,S220,1268374,1,0,920,48,202,S209
Mk808,S220,1271999,1,0,673,15,205,S209
Mk811,S221,1275846,1,0,797,35,202,S209
Mk814,S220,1280942,1,0,552,35,208,S209
Mk817,S220,1284534,1,0,684,16,205,S209
Mk820,S220,1288102,1,0,574,11,207,S209
Mk823,S220,1293311,1,0,668,4,203,S209
Mk826,S220,1296886,1,0,612,50,207,S209
Mk829,S220,1300446,1,0,664,10,203,S209
Mk832,S220,1305542,1,0,716,21,207,S209
Mk835,S220,1309567,1,0,984,22,201,S209
Mk838,S221,1313680,1,0,1221,27,201,S209
Mk841,S221,1319143,1,0,1054,14,203,S209
Mk844,S220,1323191,1,0,1148,24,205,S209
Mk847,S220,1327223,1,0,1076,2,204,S209
Mk850,S220,1332215,1,0,571,35,207,S209
Mk853,S220,1336223,1,0,1161,19,204,S209
Mk856,S220,1339855,1,0,662,14,205,S209
Mk859,S220,1345063,1,0,751,14,202,S209
Mk862,S221,1349007,1,0,947,31,202,S209
Mk865,S220,1352767,1,0,752,18,204,S209
Mk868,S220,1357920,1,0,595,4,207,S209
Mk871,S220,1361623,1,0,758,7,203,S209
Mk874,S220,1365528,1,0,831,11,208,S209
Mk877,S220,1370544,1,0,654,42,201,S209
Mk880,S220,1374088,1,0,642,14,208,S209
Mk883,S220,1377912,1,0,820,30,207,S209
Mk886,S220,1382920,1,0,639,10,205,S209
Mk889,S220,1386849,1,0,936,12,205,S209
Mk892,S220,1390360,1,0,552,50,202,S209
Mk895,S220,1395376,1,0,664,33,207,S209
Mk898,S221,1399088,1,0,741,28,202,S209
Mk901,S220,1402736,1,0,693,46,208,S209
Mk4,S221,44796,1,0,1221,48,201,S210
Mk7,S221,49051,1,0,1220,6,206,S210
Mk10,S220,52791,1,0,772,2,201,S210
Mk13,S220,58095,1,0,754,21,202,S210
Mk16,S221,62260,1,0,1220,1,206,S210
Mk19,S220,66063,1,0,837,37,202,S210
Mk22,S221,71869,1,0,1221,11,203,S210
Mk25,S221,76083,1,0,1219,21,208,S210
Mk28,S220,80047,1,0,908,41,207,S210
Mk31,S220,85471,1,0,967,11,201,S210
Mk34,S221,89690,1,0,1220,9,205,S210
Mk37,S221,93743,1,0,1106,2,205,S210
Mk40,S220,98711,1,0,605,13,207,S210
Mk43,S220,102415,1,0,851,24,202,S210
Mk46,S220,106279,1,0,804,22,207,S210
Mk49,S220,111424,1,0,733,44,207,S210
Mk52,S221,115496,1,0,1221,6,205,S210
Mk55,S220,119272,1,0,739,16,201,S210
Mk58,S220,124344,1,0,664,20,201,S210
Mk61,S221,128551,1,0,1221,3,204,S210
Mk64,S221,132818,1,0,1220,2,208,S210
Mk67,S221,138608,1,0,1220,12,205,S210
Mk70,S221,142783,1,0,1220,7,208,S210
Mk73,S221,147060,1,0,1220,9,206,S210
Mk76,S220,152625,1,0,1049,30,202,S210
Mk79,S220,156264,1,0,624,17,202,S210
Mk82,S221,160390,1,0,1220,18,202,S210
Mk85,S220,165889,1,0,980,47,202,S210
Mk88,S220,169601,1,0,746,15,201,S210
Mk91,S220,173145,1,0,703,33,207,S210
Mk94,S220,178473,1,0,861,50,207,S210
Mk97,S220,182065,1,0,698,37,207,S210
Mk100,S221,186187,1,0,1220,43,208,S210
Mk103,S220,191465,1,0,706,28,207,S210
Mk106,S221,195217,1,0,908,41,208,S210
Mk109,S221,199387,1,0,1220,17,208,S210
Mk112,S221,205173,1,0,1220,22,205,S210
Mk115,S220,209033,1,0,1005,10,207,S210
Mk118,S220,213098,1,0,1190,46,202,S210
Mk121,S221,218686,1,0,1220,42,208,S210
Mk124,S221,222763,1,0,1221,20,204,S210
Mk127,S221,226930,1,0,1219,23,205,S210
Mk130,S221,232528,1,0,1221,2,202,S210
Mk133,S220,236514,1,0,976,23,202,S210
Mk136,S221,240742,1,0,1221,26,208,S210
Mk139,S221,246483,1,0,1220,14,203,S210
Mk142,S221,250599,1,0,1220,13,208,S210
Mk145,S221,254815,1,0,1220,18,205,S210
Mk148,S221,260604,1,0,1220,1,203,S210
Mk151,S220,264059,1,0,598,15,208,S210
Mk154,S220,267923,1,0,845,39,201,S210
Mk157,S220,273515,1,0,1059,22,206,S210
Mk160,S220,277395,1,0,868,24,205,S210
Mk163,S220,281283,1,0,894,38,201,S210
Mk166,S220,286483,1,0,831,43,202,S210
Mk169,S220,290123,1,0,789,9,208,S210
Mk172,S220,294147,1,0,1114,8,203,S210
Mk175,S220,299547,1,0,1021,6,201,S210
Mk178,S220,303387,1,0,788,34,208,S210
Mk181,S220,307019,1,0,720,8,201,S210
Mk184,S221,312539,1,0,1009,12,207,S210
Mk187,S220,316420,1,0,977,1,205,S210
Mk190,S221,320594,1,0,1221,42,201,S210
Mk193,S220,325780,1,0,750,9,201,S210
Mk196,S220,329228,1,0,490,32,207,S210
Mk199,S221,332580,1,0,485,16,203,S210
Mk202,S220,337940,1,0,967,34,202,S210
Mk205,S220,341844,1,0,1056,50,208,S210
Mk208,S220,345797,1,0,902,30,208,S210
Mk211,S221,351378,1,0,1221,6,207,S210
Mk214,S220,355252,1,0,974,26,207,S210
Mk217,S220,359020,1,0,821,12,208,S210
Mk220,S220,364029,1,0,550,12,202,S210
Mk223,S221,368154,1,0,1220,3,206,S210
Mk226,S220,372077,1,0,970,32,202,S210
Mk229,S221,386887,1,0,1220,7,201,S210
Mk232,S220,390797,1,0,843,20,208,S210
Mk235,S220,394405,1,0,657,42,207,S210
Mk238,S220,399501,1,0,630,16,202,S210
Mk241,S220,403181,1,0,737,9,207,S210
Mk244,S221,407393,1,0,1220,20,205,S210
Mk247,S220,412662,1,0,800,22,201,S210
Mk250,S220,416501,1,0,936,21,206,S210
Mk253,S220,420094,1,0,699,49,201,S210
Mk256,S221,425840,1,0,1222,22,203,S210
Mk259,S220,429462,1,0,619,8,202,S210
Mk262,S220,433318,1,0,678,36,202,S210
Mk265,S220,438894,1,0,1030,14,208,S210
Mk268,S221,443130,1,0,1221,17,207,S210
Mk271,S221,447354,1,0,1220,23,206,S210
Mk274,S220,453142,1,0,1209,47,201,S210
Mk277,S220,457110,1,0,1067,23,208,S210
Mk280,S220,461014,1,0,1063,11,202,S210
Mk283,S220,466590,1,0,1157,3,207,S210
Mk286,S221,470763,1,0,1221,9,204,S210
Mk289,S220,474527,1,0,799,4,206,S210
Mk292,S220,479615,1,0,614,19,201,S210
Mk295,S221,483607,1,0,906,17,206,S210
Mk298,S220,487543,1,0,986,36,201,S210
Mk301,S221,493183,1,0,1222,19,206,S210
Mk304,S220,496943,1,0,864,50,202,S210
Mk307,S220,500871,1,0,1071,18,206,S210
Mk310,S221,506255,1,0,810,22,204,S210
Mk313,S220,510287,1,0,1055,35,208,S210
Mk316,S220,514215,1,0,1018,11,205,S210
Mk319,S220,519400,1,0,778,38,208,S210
Mk322,S220,523056,1,0,744,17,201,S210
Mk325,S220,526968,1,0,887,3,202,S210
Mk328,S220,532480,1,0,919,10,205,S210
Mk331,S221,536734,1,0,1220,14,201,S210
Mk334,S221,540900,1,0,1221,19,204,S210
Mk337,S220,546352,1,0,966,4,203,S210
Mk340,S220,550152,1,0,831,41,201,S210
Mk343,S220,553865,1,0,859,13,201,S210
Mk346,S221,559508,1,0,1220,24,203,S210
Mk349,S221,563416,1,0,887,18,204,S210
Mk352,S220,567224,1,0,739,27,202,S210
Mk355,S221,572856,1,0,1221,6,204,S210
Mk358,S221,576489,1,0,776,40,207,S210
Mk361,S220,580329,1,0,949,29,202,S210
Mk364,S220,585729,1,0,827,27,207,S210
Mk367,S220,589225,1,0,646,15,202,S210
Mk370,S220,593185,1,0,919,46,208,S210
Mk373,S220,598753,1,0,993,44,208,S210
Mk376,S220,602617,1,0,994,13,203,S210
Mk379,S221,606705,1,0,1221,23,207,S210
Mk382,S220,612105,1,0,811,16,208,S210
Mk385,S221,616232,1,0,1222,25,206,S210
Mk388,S220,620057,1,0,918,18,201,S210
